Datetime,Open,High,Low,Close,Adj Close,Volume
2023-06-26 11:00:00,102.74800109863281,102.76100158691406,102.68299865722656,102.69599914550781,102.69599914550781,0
2023-06-26 11:30:00,102.69599914550781,102.73300170898438,102.66699981689453,102.7239990234375,102.7239990234375,0
2023-06-26 12:00:00,102.7249984741211,102.7760009765625,102.7249984741211,102.7760009765625,102.7760009765625,0
2023-06-26 12:30:00,102.7770004272461,102.7969970703125,102.72599792480469,102.73699951171875,102.73699951171875,0
2023-06-26 13:00:00,102.73699951171875,102.74700164794922,102.70800018310547,102.71499633789062,102.71499633789062,0
2023-06-26 13:30:00,102.71399688720703,102.72699737548828,102.7020034790039,102.72699737548828,102.72699737548828,0
2023-06-26 14:00:00,102.72699737548828,102.74099731445312,102.6969985961914,102.7020034790039,102.7020034790039,0
2023-06-26 14:30:00,102.7020034790039,102.71299743652344,102.69200134277344,102.69200134277344,102.69200134277344,0
2023-06-26 15:00:00,102.69100189208984,102.75599670410156,102.68800354003906,102.7509994506836,102.7509994506836,0
2023-06-26 15:30:00,102.7509994506836,102.77400207519531,102.75,102.76100158691406,102.76100158691406,0
2023-06-26 16:00:00,102.76100158691406,102.7699966430664,102.74500274658203,102.7699966430664,102.7699966430664,0
2023-06-26 16:30:00,102.7699966430664,102.77999877929688,102.76399993896484,102.7699966430664,102.7699966430664,0
2023-06-26 17:00:00,102.7699966430664,102.7699966430664,102.7509994506836,102.75800323486328,102.75800323486328,0
2023-06-26 17:30:00,102.75700378417969,102.76899719238281,102.7490005493164,102.76000213623047,102.76000213623047,0
2023-06-26 18:00:00,102.76100158691406,102.76200103759766,102.75299835205078,102.75399780273438,102.75399780273438,0
2023-06-26 19:30:00,102.73699951171875,102.74299621582031,102.7300033569336,102.73899841308594,102.73899841308594,0
2023-06-26 20:00:00,102.73899841308594,102.76399993896484,102.73500061035156,102.73899841308594,102.73899841308594,0
2023-06-26 20:30:00,102.73899841308594,102.802001953125,102.71600341796875,102.78099822998047,102.78099822998047,0
2023-06-26 21:00:00,102.78099822998047,102.78299713134766,102.72200012207031,102.72899627685547,102.72899627685547,0
2023-06-26 21:30:00,102.72899627685547,102.73799896240234,102.5250015258789,102.60399627685547,102.60399627685547,0
2023-06-26 22:00:00,102.60399627685547,102.65299987792969,102.60399627685547,102.64099884033203,102.64099884033203,0
2023-06-26 22:30:00,102.64199829101562,102.64800262451172,102.61199951171875,102.61499786376953,102.61499786376953,0
2023-06-26 23:00:00,102.61399841308594,102.6240005493164,102.5719985961914,102.5780029296875,102.5780029296875,0
2023-06-26 23:30:00,102.5790023803711,102.59500122070312,102.56600189208984,102.58999633789062,102.58999633789062,0
2023-06-27 00:00:00,102.59100341796875,102.60299682617188,102.58499908447266,102.59500122070312,102.59500122070312,0
2023-06-27 00:30:00,102.59600067138672,102.62200164794922,102.59100341796875,102.62200164794922,102.62200164794922,0
2023-06-27 01:00:00,102.62200164794922,102.62300109863281,102.5790023803711,102.58100128173828,102.58100128173828,0
2023-06-27 01:30:00,102.58100128173828,102.66500091552734,102.58100128173828,102.66500091552734,102.66500091552734,0
2023-06-27 02:00:00,102.66400146484375,102.6729965209961,102.58699798583984,102.59200286865234,102.59200286865234,0
2023-06-27 02:30:00,102.59100341796875,102.5979995727539,102.53299713134766,102.5459976196289,102.5459976196289,0
2023-06-27 03:00:00,102.5469970703125,102.55699920654297,102.48699951171875,102.52200317382812,102.52200317382812,0
2023-06-27 03:30:00,102.52300262451172,102.56400299072266,102.49600219726562,102.51699829101562,102.51699829101562,0
2023-06-27 04:00:00,102.51699829101562,102.56999969482422,102.5,102.54499816894531,102.54499816894531,0
2023-06-27 04:30:00,102.5459976196289,102.58499908447266,102.54000091552734,102.55400085449219,102.55400085449219,0
2023-06-27 05:00:00,102.5530014038086,102.67400360107422,102.552001953125,102.65499877929688,102.65499877929688,0
2023-06-27 05:30:00,102.65599822998047,102.65699768066406,102.56500244140625,102.58799743652344,102.58799743652344,0
2023-06-27 06:00:00,102.58799743652344,102.60399627685547,102.54900360107422,102.56900024414062,102.56900024414062,0
2023-06-27 06:30:00,102.56800079345703,102.58000183105469,102.48600006103516,102.50399780273438,102.50399780273438,0
2023-06-27 07:00:00,102.50399780273438,102.5459976196289,102.50299835205078,102.54299926757812,102.54299926757812,0
2023-06-27 07:30:00,102.54299926757812,102.5719985961914,102.52799987792969,102.5469970703125,102.5469970703125,0
2023-06-27 08:00:00,102.5459976196289,102.5469970703125,102.43699645996094,102.47699737548828,102.47699737548828,0
2023-06-27 08:30:00,102.4749984741211,102.55699920654297,102.36299896240234,102.41500091552734,102.41500091552734,0
2023-06-27 09:00:00,102.41500091552734,102.44599914550781,102.3499984741211,102.35800170898438,102.35800170898438,0
2023-06-27 09:30:00,102.35700225830078,102.4280014038086,102.31999969482422,102.40499877929688,102.40499877929688,0
2023-06-27 10:00:00,102.40499877929688,102.6050033569336,102.39600372314453,102.49500274658203,102.49500274658203,0
2023-06-27 10:30:00,102.49400329589844,102.58000183105469,102.44100189208984,102.56999969482422,102.56999969482422,0
2023-06-27 11:00:00,102.56999969482422,102.60399627685547,102.50800323486328,102.52799987792969,102.52799987792969,0
2023-06-27 11:30:00,102.52799987792969,102.52899932861328,102.447998046875,102.48699951171875,102.48699951171875,0
2023-06-27 12:00:00,102.48699951171875,102.49400329589844,102.44999694824219,102.47200012207031,102.47200012207031,0
2023-06-27 12:30:00,102.47200012207031,102.49600219726562,102.46700286865234,102.49299621582031,102.49299621582031,0
2023-06-27 13:00:00,102.49400329589844,102.52799987792969,102.48600006103516,102.49199676513672,102.49199676513672,0
2023-06-27 13:30:00,102.49199676513672,102.49500274658203,102.45800018310547,102.4729995727539,102.4729995727539,0
2023-06-27 14:00:00,102.4729995727539,102.50700378417969,102.46600341796875,102.49700164794922,102.49700164794922,0
2023-06-27 14:30:00,102.49700164794922,102.50399780273438,102.48400115966797,102.49199676513672,102.49199676513672,0
2023-06-27 15:00:00,102.49199676513672,102.4990005493164,102.47599792480469,102.47599792480469,102.47599792480469,0
2023-06-27 15:30:00,102.47599792480469,102.48100280761719,102.46199798583984,102.47000122070312,102.47000122070312,0
2023-06-27 16:00:00,102.47000122070312,102.49600219726562,102.47000122070312,102.49600219726562,102.49600219726562,0
2023-06-27 16:30:00,102.49600219726562,102.50700378417969,102.49600219726562,102.50599670410156,102.50599670410156,0
2023-06-27 17:00:00,102.50599670410156,102.51300048828125,102.4990005493164,102.50900268554688,102.50900268554688,0
2023-06-27 17:30:00,102.50900268554688,102.51100158691406,102.49299621582031,102.5009994506836,102.5009994506836,0
2023-06-27 18:00:00,102.5,102.5009994506836,102.49400329589844,102.49500274658203,102.49500274658203,0
2023-06-27 19:30:00,102.51399993896484,102.5199966430664,102.50299835205078,102.51200103759766,102.51200103759766,0
2023-06-27 20:00:00,102.51300048828125,102.52100372314453,102.46900177001953,102.48799896240234,102.48799896240234,0
2023-06-27 20:30:00,102.48899841308594,102.53900146484375,102.48699951171875,102.5260009765625,102.5260009765625,0
2023-06-27 21:00:00,102.5260009765625,102.58100128173828,102.51799774169922,102.5479965209961,102.5479965209961,0
2023-06-27 21:30:00,102.5479965209961,102.61199951171875,102.5469970703125,102.61199951171875,102.61199951171875,0
2023-06-27 22:00:00,102.61199951171875,102.6500015258789,102.6050033569336,102.63600158691406,102.63600158691406,0
2023-06-27 22:30:00,102.63600158691406,102.63999938964844,102.58000183105469,102.58899688720703,102.58899688720703,0
2023-06-27 23:00:00,102.58899688720703,102.59200286865234,102.54299926757812,102.56400299072266,102.56400299072266,0
2023-06-27 23:30:00,102.56400299072266,102.58699798583984,102.552001953125,102.58699798583984,102.58699798583984,0
2023-06-28 00:00:00,102.58599853515625,102.5979995727539,102.56300354003906,102.59600067138672,102.59600067138672,0
2023-06-28 00:30:00,102.59600067138672,102.6259994506836,102.59600067138672,102.61399841308594,102.61399841308594,0
2023-06-28 01:00:00,102.61399841308594,102.62699890136719,102.5790023803711,102.58100128173828,102.58100128173828,0
2023-06-28 01:30:00,102.58100128173828,102.59200286865234,102.55899810791016,102.58300018310547,102.58300018310547,0
2023-06-28 02:00:00,102.58300018310547,102.62899780273438,102.55599975585938,102.61699676513672,102.61699676513672,0
2023-06-28 02:30:00,102.61799621582031,102.69499969482422,102.6050033569336,102.677001953125,102.677001953125,0
2023-06-28 03:00:00,102.6760025024414,102.677001953125,102.58399963378906,102.60099792480469,102.60099792480469,0
2023-06-28 03:30:00,102.60199737548828,102.62999725341797,102.56800079345703,102.58599853515625,102.58599853515625,0
2023-06-28 04:00:00,102.58599853515625,102.64099884033203,102.5770034790039,102.64099884033203,102.64099884033203,0
2023-06-28 04:30:00,102.63999938964844,102.66699981689453,102.56900024414062,102.61499786376953,102.61499786376953,0
2023-06-28 05:00:00,102.61499786376953,102.66200256347656,102.56900024414062,102.62699890136719,102.62699890136719,0
2023-06-28 05:30:00,102.6259994506836,102.68099975585938,102.60299682617188,102.66400146484375,102.66400146484375,0
2023-06-28 06:00:00,102.66400146484375,102.6780014038086,102.56199645996094,102.58200073242188,102.58200073242188,0
2023-06-28 06:30:00,102.5790023803711,102.63700103759766,102.55599975585938,102.63300323486328,102.63300323486328,0
2023-06-28 07:00:00,102.63300323486328,102.69100189208984,102.62799835205078,102.65299987792969,102.65299987792969,0
2023-06-28 07:30:00,102.65299987792969,102.78700256347656,102.63899993896484,102.77799987792969,102.77799987792969,0
2023-06-28 08:00:00,102.77799987792969,102.89800262451172,102.75399780273438,102.88800048828125,102.88800048828125,0
2023-06-28 08:30:00,102.88700103759766,102.93800354003906,102.87300109863281,102.91999816894531,102.91999816894531,0
2023-06-28 09:00:00,102.91999816894531,102.95600128173828,102.86699676513672,102.86799621582031,102.86799621582031,0
2023-06-28 09:30:00,102.86799621582031,102.97000122070312,102.79900360107422,102.8759994506836,102.8759994506836,0
2023-06-28 10:00:00,102.8759994506836,103.0250015258789,102.85800170898438,103.00599670410156,103.00599670410156,0
2023-06-28 10:30:00,103.01000213623047,103.1449966430664,102.96199798583984,103.11799621582031,103.11799621582031,0
2023-06-28 11:00:00,103.11799621582031,103.12699890136719,102.94100189208984,102.95700073242188,102.95700073242188,0
2023-06-28 11:30:00,102.95800018310547,103.03600311279297,102.95700073242188,103.02899932861328,103.02899932861328,0
2023-06-28 12:00:00,103.02899932861328,103.03099822998047,102.91200256347656,102.92400360107422,102.92400360107422,0
2023-06-28 12:30:00,102.92400360107422,102.97200012207031,102.9229965209961,102.95800018310547,102.95800018310547,0
2023-06-28 13:00:00,102.95800018310547,102.96399688720703,102.91699981689453,102.9280014038086,102.9280014038086,0
2023-06-28 13:30:00,102.9280014038086,102.95999908447266,102.92500305175781,102.9469985961914,102.9469985961914,0
2023-06-28 14:00:00,102.9469985961914,102.947998046875,102.89199829101562,102.90699768066406,102.90699768066406,0
2023-06-28 14:30:00,102.90699768066406,102.91100311279297,102.88899993896484,102.90499877929688,102.90499877929688,0
2023-06-28 15:00:00,102.90399932861328,102.94000244140625,102.90399932861328,102.94000244140625,102.94000244140625,0
2023-06-28 15:30:00,102.94000244140625,102.97599792480469,102.93000030517578,102.96499633789062,102.96499633789062,0
2023-06-28 16:00:00,102.96499633789062,103.00199890136719,102.9530029296875,103.0009994506836,103.0009994506836,0
2023-06-28 16:30:00,103.00199890136719,103.01200103759766,102.99299621582031,102.99800109863281,102.99800109863281,0
2023-06-28 17:00:00,102.9990005493164,102.9990005493164,102.96499633789062,102.97000122070312,102.97000122070312,0
2023-06-28 17:30:00,102.97100067138672,102.97699737548828,102.96700286865234,102.96900177001953,102.96900177001953,0
2023-06-28 18:00:00,102.97000122070312,102.9749984741211,102.96700286865234,102.97100067138672,102.97100067138672,0
2023-06-28 19:30:00,102.95700073242188,102.96399688720703,102.93399810791016,102.96399688720703,102.96399688720703,0
2023-06-28 20:00:00,102.96399688720703,103.04399871826172,102.95800018310547,103.03900146484375,103.03900146484375,0
2023-06-28 20:30:00,103.03900146484375,103.06300354003906,103.00499725341797,103.00700378417969,103.00700378417969,0
2023-06-28 21:00:00,103.00700378417969,103.01399993896484,102.93399810791016,102.94499969482422,102.94499969482422,0
2023-06-28 21:30:00,102.94499969482422,103.01599884033203,102.94200134277344,103.01499938964844,103.01499938964844,0
2023-06-28 22:00:00,103.01399993896484,103.11900329589844,103.01399993896484,103.07599639892578,103.07599639892578,0
2023-06-28 22:30:00,103.0770034790039,103.12200164794922,103.06999969482422,103.12200164794922,103.12200164794922,0
2023-06-28 23:00:00,103.12200164794922,103.14099884033203,103.11299896240234,103.12799835205078,103.12799835205078,0
2023-06-28 23:30:00,103.12799835205078,103.15499877929688,103.12699890136719,103.13300323486328,103.13300323486328,0
2023-06-29 00:00:00,103.12999725341797,103.16300201416016,103.12999725341797,103.15799713134766,103.15799713134766,0
2023-06-29 00:30:00,103.15799713134766,103.23300170898438,103.1520004272461,103.2030029296875,103.2030029296875,0
2023-06-29 01:00:00,103.2020034790039,103.21199798583984,103.18699645996094,103.19000244140625,103.19000244140625,0
2023-06-29 01:30:00,103.18800354003906,103.20800018310547,103.14399719238281,103.14700317382812,103.14700317382812,0
2023-06-29 02:00:00,103.14700317382812,103.17500305175781,103.10600280761719,103.16500091552734,103.16500091552734,0
2023-06-29 02:30:00,103.16500091552734,103.18000030517578,103.10299682617188,103.11399841308594,103.11399841308594,0
2023-06-29 03:00:00,103.11399841308594,103.11399841308594,102.96399688720703,102.98999786376953,102.98999786376953,0
2023-06-29 03:30:00,102.99099731445312,103.03199768066406,102.93299865722656,102.96199798583984,102.96199798583984,0
2023-06-29 04:00:00,102.96299743652344,102.98799896240234,102.9219970703125,102.9749984741211,102.9749984741211,0
2023-06-29 04:30:00,102.9749984741211,103.0009994506836,102.91799926757812,102.95099639892578,102.95099639892578,0
2023-06-29 05:00:00,102.95099639892578,102.98999786376953,102.95099639892578,102.97799682617188,102.97799682617188,0
2023-06-29 05:30:00,102.97799682617188,103.00299835205078,102.9540023803711,102.96700286865234,102.96700286865234,0
2023-06-29 06:00:00,102.96700286865234,102.96900177001953,102.89199829101562,102.90299987792969,102.90299987792969,0
2023-06-29 06:30:00,102.9020004272461,102.91400146484375,102.86000061035156,102.86599731445312,102.86599731445312,0
2023-06-29 07:00:00,102.86599731445312,102.88300323486328,102.8280029296875,102.83200073242188,102.83200073242188,0
2023-06-29 07:30:00,102.83200073242188,102.8489990234375,102.802001953125,102.81099700927734,102.81099700927734,0
2023-06-29 08:00:00,102.81099700927734,102.84100341796875,102.78299713134766,102.83499908447266,102.83499908447266,0
2023-06-29 08:30:00,102.83599853515625,103.33799743652344,102.83499908447266,103.2969970703125,103.2969970703125,0
2023-06-29 09:00:00,103.2969970703125,103.37300109863281,103.23200225830078,103.35600280761719,103.35600280761719,0
2023-06-29 09:30:00,103.35600280761719,103.43699645996094,103.33200073242188,103.38300323486328,103.38300323486328,0
2023-06-29 10:00:00,103.38099670410156,103.38099670410156,103.13899993896484,103.16999816894531,103.16999816894531,0
2023-06-29 10:30:00,103.16999816894531,103.25599670410156,103.16600036621094,103.17400360107422,103.17400360107422,0
2023-06-29 11:00:00,103.17400360107422,103.23100280761719,103.12000274658203,103.20099639892578,103.20099639892578,0
2023-06-29 11:30:00,103.20099639892578,103.26799774169922,103.19999694824219,103.24099731445312,103.24099731445312,0
2023-06-29 12:00:00,103.24099731445312,103.27100372314453,103.22599792480469,103.24800109863281,103.24800109863281,0
2023-06-29 12:30:00,103.2490005493164,103.31900024414062,103.24299621582031,103.30699920654297,103.30699920654297,0
2023-06-29 13:00:00,103.30699920654297,103.3280029296875,103.28800201416016,103.28900146484375,103.28900146484375,0
2023-06-29 13:30:00,103.29000091552734,103.31600189208984,103.28299713134766,103.30999755859375,103.30999755859375,0
2023-06-29 14:00:00,103.30999755859375,103.33799743652344,103.30400085449219,103.30799865722656,103.30799865722656,0
2023-06-29 14:30:00,103.30699920654297,103.35800170898438,103.2969970703125,103.34200286865234,103.34200286865234,0
2023-06-29 15:00:00,103.34200286865234,103.35199737548828,103.31600189208984,103.31999969482422,103.31999969482422,0
2023-06-29 15:30:00,103.31999969482422,103.34300231933594,103.30899810791016,103.3270034790039,103.3270034790039,0
2023-06-29 16:00:00,103.3270034790039,103.35700225830078,103.322998046875,103.3550033569336,103.3550033569336,0
2023-06-29 16:30:00,103.3550033569336,103.36199951171875,103.33300018310547,103.35900115966797,103.35900115966797,0
2023-06-29 17:00:00,103.35700225830078,103.36000061035156,103.34300231933594,103.3479995727539,103.3479995727539,0
2023-06-29 17:30:00,103.3479995727539,103.36100006103516,103.34300231933594,103.35900115966797,103.35900115966797,0
2023-06-29 18:00:00,103.35900115966797,103.36499786376953,103.35299682617188,103.35900115966797,103.35900115966797,0
2023-06-29 19:30:00,103.34500122070312,103.35299682617188,103.32499694824219,103.33399963378906,103.33399963378906,0
2023-06-29 20:00:00,103.33399963378906,103.36799621582031,103.3239974975586,103.35099792480469,103.35099792480469,0
2023-06-29 20:30:00,103.35099792480469,103.35900115966797,103.2969970703125,103.31199645996094,103.31199645996094,0
2023-06-29 21:00:00,103.31199645996094,103.33699798583984,103.28199768066406,103.3290023803711,103.3290023803711,0
2023-06-29 21:30:00,103.33000183105469,103.39800262451172,103.3280029296875,103.36699676513672,103.36699676513672,0
2023-06-29 22:00:00,103.36599731445312,103.36900329589844,103.31199645996094,103.31999969482422,103.31999969482422,0
2023-06-29 22:30:00,103.32099914550781,103.33000183105469,103.28900146484375,103.32499694824219,103.32499694824219,0
2023-06-29 23:00:00,103.32499694824219,103.33200073242188,103.30500030517578,103.31400299072266,103.31400299072266,0
2023-06-29 23:30:00,103.31400299072266,103.31500244140625,103.26899719238281,103.29100036621094,103.29100036621094,0
2023-06-30 00:00:00,103.29499816894531,103.2959976196289,103.27300262451172,103.2770004272461,103.2770004272461,0
2023-06-30 00:30:00,103.2770004272461,103.30699920654297,103.2750015258789,103.29399871826172,103.29399871826172,0
2023-06-30 01:00:00,103.29399871826172,103.30999755859375,103.26100158691406,103.26200103759766,103.26200103759766,0
2023-06-30 01:30:00,103.26200103759766,103.3010025024414,103.23799896240234,103.29199981689453,103.29199981689453,0
2023-06-30 02:00:00,103.29199981689453,103.40399932861328,103.29199981689453,103.38200378417969,103.38200378417969,0
2023-06-30 02:30:00,103.38200378417969,103.38200378417969,103.31500244140625,103.33200073242188,103.33200073242188,0
2023-06-30 03:00:00,103.33300018310547,103.38899993896484,103.28199768066406,103.29100036621094,103.29100036621094,0
2023-06-30 03:30:00,103.29000091552734,103.40299987792969,103.28299713134766,103.38800048828125,103.38800048828125,0
2023-06-30 04:00:00,103.38800048828125,103.50399780273438,103.38500213623047,103.49500274658203,103.49500274658203,0
2023-06-30 04:30:00,103.49400329589844,103.54299926757812,103.48600006103516,103.5,103.5,0
2023-06-30 05:00:00,103.4990005493164,103.51699829101562,103.45700073242188,103.46399688720703,103.46399688720703,0
2023-06-30 05:30:00,103.46299743652344,103.46900177001953,103.4209976196289,103.44200134277344,103.44200134277344,0
2023-06-30 06:00:00,103.44300079345703,103.47200012207031,103.43399810791016,103.47100067138672,103.47100067138672,0
2023-06-30 06:30:00,103.47100067138672,103.47899627685547,103.38700103759766,103.38800048828125,103.38800048828125,0
2023-06-30 07:00:00,103.38800048828125,103.41999816894531,103.3740005493164,103.41200256347656,103.41200256347656,0
2023-06-30 07:30:00,103.41200256347656,103.41200256347656,103.36100006103516,103.39800262451172,103.39800262451172,0
2023-06-30 08:00:00,103.39800262451172,103.39900207519531,103.23100280761719,103.26100158691406,103.26100158691406,0
2023-06-30 08:30:00,103.26300048828125,103.26300048828125,103.05500030517578,103.05699920654297,103.05699920654297,0
2023-06-30 09:00:00,103.05799865722656,103.06500244140625,102.95700073242188,102.99400329589844,102.99400329589844,0
2023-06-30 09:30:00,102.99299621582031,103.0739974975586,102.89399719238281,102.89800262451172,102.89800262451172,0
2023-06-30 10:00:00,102.89900207519531,102.91500091552734,102.7509994506836,102.8030014038086,102.8030014038086,0
2023-06-30 10:30:00,102.8030014038086,102.93199920654297,102.77300262451172,102.91999816894531,102.91999816894531,0
2023-06-30 11:00:00,102.9209976196289,102.94300079345703,102.86699676513672,102.91999816894531,102.91999816894531,0
2023-06-30 11:30:00,102.9209976196289,102.93199920654297,102.86900329589844,102.86900329589844,102.86900329589844,0
2023-06-30 12:00:00,102.86799621582031,102.90699768066406,102.84100341796875,102.90599822998047,102.90599822998047,0
2023-06-30 12:30:00,102.90499877929688,102.90499877929688,102.84600067138672,102.84600067138672,102.84600067138672,0
2023-06-30 13:00:00,102.84600067138672,102.84600067138672,102.80599975585938,102.84300231933594,102.84300231933594,0
2023-06-30 13:30:00,102.84300231933594,102.91000366210938,102.84300231933594,102.89700317382812,102.89700317382812,0
2023-06-30 14:00:00,102.89700317382812,102.89700317382812,102.86599731445312,102.87799835205078,102.87799835205078,0
2023-06-30 14:30:00,102.87799835205078,102.91300201416016,102.87200164794922,102.91200256347656,102.91200256347656,0
2023-06-30 15:00:00,102.91200256347656,102.91899871826172,102.88800048828125,102.90799713134766,102.90799713134766,0
2023-06-30 15:30:00,102.90799713134766,102.9229965209961,102.88600158691406,102.9000015258789,102.9000015258789,0
2023-06-30 16:00:00,102.9010009765625,102.93900299072266,102.9010009765625,102.93399810791016,102.93399810791016,0
2023-06-30 16:30:00,102.93399810791016,102.94200134277344,102.91799926757812,102.9209976196289,102.9209976196289,0
2023-07-02 17:00:00,102.9209976196289,102.9209976196289,102.9209976196289,102.9209976196289,102.9209976196289,0
2023-07-02 18:00:00,102.9260025024414,102.927001953125,102.9000015258789,102.91200256347656,102.91200256347656,0
2023-07-02 18:30:00,102.91200256347656,102.93299865722656,102.91000366210938,102.92900085449219,102.92900085449219,0
2023-07-02 19:00:00,102.92900085449219,102.94200134277344,102.92900085449219,102.94000244140625,102.94000244140625,0
2023-07-02 19:30:00,102.94000244140625,102.95600128173828,102.9229965209961,102.95099639892578,102.95099639892578,0
2023-07-02 20:00:00,102.9520034790039,102.96499633789062,102.9260025024414,102.93699645996094,102.93699645996094,0
2023-07-02 20:30:00,102.93699645996094,103.00900268554688,102.93599700927734,103.0,103.0,0
2023-07-02 21:00:00,103.0,103.00499725341797,102.95600128173828,102.9729995727539,102.9729995727539,0
2023-07-02 21:30:00,102.97200012207031,102.9729995727539,102.8740005493164,102.94599914550781,102.94599914550781,0
2023-07-02 22:00:00,102.94599914550781,102.97100067138672,102.93800354003906,102.96399688720703,102.96399688720703,0
2023-07-02 22:30:00,102.96499633789062,102.98600006103516,102.95800018310547,102.9749984741211,102.9749984741211,0
2023-07-02 23:00:00,102.9749984741211,102.9800033569336,102.95500183105469,102.96700286865234,102.96700286865234,0
2023-07-02 23:30:00,102.96499633789062,102.96900177001953,102.91500091552734,102.91999816894531,102.91999816894531,0
2023-07-03 09:30:00,102.96600341796875,103.00700378417969,102.90399932861328,102.94400024414062,102.94400024414062,0
2023-07-03 10:00:00,102.94499969482422,102.97200012207031,102.75,102.97200012207031,102.97200012207031,0
2023-07-03 10:30:00,102.97100067138672,103.01599884033203,102.9530029296875,102.98400115966797,102.98400115966797,0
2023-07-03 11:00:00,102.98400115966797,103.03299713134766,102.9520034790039,102.96399688720703,102.96399688720703,0
2023-07-03 11:30:00,102.96299743652344,103.02799987792969,102.87799835205078,102.91500091552734,102.91500091552734,0
2023-07-03 12:00:00,102.91600036621094,102.95500183105469,102.89399719238281,102.93000030517578,102.93000030517578,0
2023-07-03 12:30:00,102.92900085449219,102.9530029296875,102.9020004272461,102.9469985961914,102.9469985961914,0
2023-07-05 00:00:00,103.12899780273438,103.14199829101562,103.12699890136719,103.12999725341797,103.12999725341797,0
2023-07-05 00:30:00,103.12999725341797,103.14800262451172,103.12899780273438,103.1449966430664,103.1449966430664,0
2023-07-05 01:00:00,103.1449966430664,103.20700073242188,103.1449966430664,103.16000366210938,103.16000366210938,0
2023-07-05 01:30:00,103.16000366210938,103.16200256347656,103.0989990234375,103.11199951171875,103.11199951171875,0
2023-07-05 02:00:00,103.11399841308594,103.19100189208984,103.09400177001953,103.18000030517578,103.18000030517578,0
2023-07-05 02:30:00,103.18000030517578,103.1969985961914,103.08499908447266,103.13099670410156,103.13099670410156,0
2023-07-05 03:00:00,103.13099670410156,103.13800048828125,102.95500183105469,103.0260009765625,103.0260009765625,0
2023-07-05 03:30:00,103.02300262451172,103.09500122070312,103.00299835205078,103.08799743652344,103.08799743652344,0
2023-07-05 04:00:00,103.08999633789062,103.20899963378906,103.08899688720703,103.14199829101562,103.14199829101562,0
2023-07-05 04:30:00,103.15599822998047,103.15599822998047,103.04100036621094,103.08899688720703,103.08899688720703,0
2023-07-05 05:00:00,103.08899688720703,103.16400146484375,103.0530014038086,103.07499694824219,103.07499694824219,0
2023-07-05 05:30:00,103.07499694824219,103.09400177001953,103.03700256347656,103.04499816894531,103.04499816894531,0
2023-07-05 06:00:00,103.04499816894531,103.13400268554688,103.03800201416016,103.12899780273438,103.12899780273438,0
2023-07-05 06:30:00,103.12899780273438,103.17500305175781,103.10800170898438,103.16799926757812,103.16799926757812,0
2023-07-05 07:00:00,103.16799926757812,103.19100189208984,103.14299774169922,103.18299865722656,103.18299865722656,0
2023-07-05 07:30:00,103.18299865722656,103.2030029296875,103.1520004272461,103.1760025024414,103.1760025024414,0
